tweet_id,root_id,split,weak_label,created_at
809403,809403.0,TRAIN,DeliveryStatus,Thu Oct 12 18:38:01 +0000 2017
809404,809408.0,TRAIN,nan,Thu Oct 12 18:54:31 +0000 2017
809405,809408.0,TRAIN,OTHER,Thu Oct 12 18:57:20 +0000 2017
809406,809408.0,TRAIN,OTHER,Thu Oct 12 18:53:16 +0000 2017
809408,809408.0,TRAIN,DamagedOrDefective,Thu Oct 12 18:51:35 +0000 2017
809411,809413.0,TRAIN,nan,Thu Oct 12 18:54:02 +0000 2017
809412,809413.0,TRAIN,CustomerServiceEscalation,Thu Oct 12 18:59:53 +0000 2017
809414,809413.0,TRAIN,nan,Thu Oct 12 19:19:40 +0000 2017
809413,809413.0,TRAIN,OTHER,Thu Oct 12 18:51:02 +0000 2017
809415,809416.0,TRAIN,nan,Thu Oct 12 18:53:32 +0000 2017
809416,809416.0,TRAIN,OTHER,Thu Oct 12 18:37:12 +0000 2017
809417,809418.0,TRAIN,nan,Thu Oct 12 18:51:51 +0000 2017
809418,809418.0,TRAIN,OTHER,Thu Oct 12 18:46:54 +0000 2017
809419,809420.0,TRAIN,nan,Thu Oct 12 18:51:35 +0000 2017
809420,809420.0,TRAIN,DigitalServices,Thu Oct 12 18:32:55 +0000 2017
809421,809422.0,TRAIN,nan,Thu Oct 12 18:51:02 +0000 2017
809422,809422.0,TRAIN,AMBIGUOUS,Thu Oct 12 18:29:36 +0000 2017
809423,809441.0,TRAIN,nan,Thu Oct 12 18:51:00 +0000 2017
809424,809441.0,TRAIN,OTHER,Thu Oct 12 18:33:23 +0000 2017
809425,809441.0,TRAIN,nan,Wed Sep 13 18:01:01 +0000 2017
809426,809441.0,TRAIN,OTHER,Wed Sep 13 17:47:25 +0000 2017
809427,809441.0,TRAIN,nan,Wed Sep 13 17:46:33 +0000 2017
809428,809441.0,TRAIN,OTHER,Wed Sep 13 17:34:41 +0000 2017
809429,809441.0,TRAIN,nan,Mon Sep 11 11:11:00 +0000 2017
809430,809441.0,TRAIN,OTHER,Mon Sep 11 10:59:16 +0000 2017
809431,809441.0,TRAIN,nan,Mon Sep 11 10:49:00 +0000 2017
809432,809441.0,TRAIN,DigitalServices,Mon Sep 11 10:40:15 +0000 2017
809433,809441.0,TRAIN,nan,Mon Sep 11 10:38:27 +0000 2017
809434,809441.0,TRAIN,OTHER,Mon Sep 11 10:33:00 +0000 2017
809435,809441.0,TRAIN,nan,Fri Sep 08 18:25:00 +0000 2017
809436,809441.0,TRAIN,OTHER,Fri Sep 08 17:50:57 +0000 2017
809437,809441.0,TRAIN,nan,Fri Sep 08 14:39:00 +0000 2017
809438,809441.0,TRAIN,OTHER,Fri Sep 08 14:23:00 +0000 2017
809439,809441.0,TRAIN,OTHER,Fri Sep 08 14:21:24 +0000 2017
809440,809441.0,TRAIN,nan,Fri Sep 08 08:30:00 +0000 2017
809441,809441.0,TRAIN,OTHER,Fri Sep 08 08:07:11 +0000 2017
809442,809443.0,TRAIN,nan,Thu Oct 12 18:50:28 +0000 2017
809443,809443.0,TRAIN,RefundsAndReturns,Thu Oct 12 18:26:08 +0000 2017
809445,809447.0,TRAIN,nan,Thu Oct 12 18:50:28 +0000 2017
809446,809447.0,TRAIN,OTHER,Sun Oct 15 04:52:25 +0000 2017
809448,809447.0,TRAIN,nan,Sun Oct 15 05:40:29 +0000 2017
809449,809447.0,TRAIN,OTHER,Sun Oct 15 05:52:19 +0000 2017
809450,809447.0,TRAIN,nan,Sun Oct 15 06:09:00 +0000 2017
809447,809447.0,TRAIN,OTHER,Thu Oct 12 18:30:44 +0000 2017
809451,809454.0,TRAIN,nan,Thu Oct 12 18:48:28 +0000 2017
809452,809454.0,TRAIN,AMBIGUOUS,Thu Oct 12 21:49:01 +0000 2017
809453,809454.0,TRAIN,DigitalServices,Thu Oct 12 18:43:31 +0000 2017
809454,809454.0,TRAIN,OTHER,Thu Oct 12 18:42:55 +0000 2017
809455,809456.0,TRAIN,nan,Thu Oct 12 18:47:34 +0000 2017
809456,809456.0,TRAIN,CustomerServiceEscalation,Thu Oct 12 18:35:37 +0000 2017
809457,809458.0,TRAIN,nan,Thu Oct 12 18:47:00 +0000 2017
809458,809458.0,TRAIN,OTHER,Thu Oct 12 18:45:14 +0000 2017
809459,809460.0,TRAIN,nan,Thu Oct 12 18:46:33 +0000 2017
809460,809460.0,TRAIN,OTHER,Thu Oct 12 18:17:47 +0000 2017
809461,809463.0,TRAIN,nan,Thu Oct 12 18:45:40 +0000 2017
809462,809463.0,TRAIN,RefundsAndReturns,Thu Oct 12 18:52:19 +0000 2017
809463,809463.0,TRAIN,DeliveryStatus,Thu Oct 12 18:39:28 +0000 2017
809467,809469.0,TRAIN,nan,Thu Oct 12 18:45:00 +0000 2017
809468,809469.0,TRAIN,OTHER,Thu Oct 12 19:02:00 +0000 2017
809469,809469.0,TRAIN,CustomerServiceEscalation,Thu Oct 12 18:39:14 +0000 2017
810202,810207.0,TRAIN,nan,Thu Oct 12 19:14:00 +0000 2017
810203,810207.0,TRAIN,OTHER,Thu Oct 12 19:09:26 +0000 2017
810204,810207.0,TRAIN,nan,Thu Oct 12 19:05:00 +0000 2017
810205,810207.0,TRAIN,OTHER,Thu Oct 12 18:52:48 +0000 2017
810206,810207.0,TRAIN,OTHER,Tue Oct 10 16:08:30 +0000 2017
810207,810207.0,TRAIN,OTHER,Tue Oct 10 16:07:33 +0000 2017
810208,810209.0,TRAIN,nan,Thu Oct 12 19:14:00 +0000 2017
810209,810209.0,TRAIN,AMBIGUOUS,Thu Oct 12 18:35:05 +0000 2017
810215,810217.0,TRAIN,nan,Thu Oct 12 19:13:31 +0000 2017
810216,810217.0,TRAIN,OTHER,Thu Oct 12 19:15:43 +0000 2017
810218,810217.0,TRAIN,nan,Thu Oct 12 19:31:00 +0000 2017
810217,810217.0,TRAIN,OTHER,Thu Oct 12 18:48:32 +0000 2017
810210,810209.0,TRAIN,nan,Thu Oct 12 19:13:31 +0000 2017
810220,810221.0,TRAIN,nan,Thu Oct 12 19:13:30 +0000 2017
810221,810221.0,TRAIN,OTHER,Thu Oct 12 19:02:38 +0000 2017
810222,810225.0,TRAIN,nan,Thu Oct 12 19:11:02 +0000 2017
810223,810225.0,TRAIN,OTHER,Fri Oct 13 04:37:15 +0000 2017
810224,810225.0,TRAIN,OTHER,Thu Oct 12 19:12:09 +0000 2017
810225,810225.0,TRAIN,DigitalServices,Thu Oct 12 18:50:42 +0000 2017
810226,810227.0,TRAIN,nan,Thu Oct 12 19:11:00 +0000 2017
810227,810227.0,TRAIN,DeliveryStatus,Thu Oct 12 18:34:31 +0000 2017
810231,810232.0,TRAIN,nan,Thu Oct 12 19:10:28 +0000 2017
810232,810232.0,TRAIN,OTHER,Thu Oct 12 18:23:03 +0000 2017
810233,810234.0,TRAIN,nan,Thu Oct 12 19:09:54 +0000 2017
810234,810234.0,TRAIN,DigitalServices,Thu Oct 12 18:46:07 +0000 2017
810235,810237.0,TRAIN,nan,Thu Oct 12 19:08:03 +0000 2017
810236,810237.0,TRAIN,CourierFeedback,Thu Oct 12 20:25:50 +0000 2017
810238,810237.0,TRAIN,nan,Thu Oct 12 20:32:27 +0000 2017
810239,810237.0,TRAIN,OTHER,Thu Oct 12 20:39:58 +0000 2017
810240,810237.0,TRAIN,DigitalServices,Thu Oct 12 20:36:32 +0000 2017
810241,810237.0,TRAIN,OTHER,Thu Oct 12 20:41:08 +0000 2017
810242,810237.0,TRAIN,OTHER,Thu Oct 12 20:38:06 +0000 2017
810237,810237.0,TRAIN,DigitalServices,Thu Oct 12 18:35:15 +0000 2017
810243,810244.0,TRAIN,nan,Thu Oct 12 19:08:00 +0000 2017
810244,810244.0,TRAIN,OTHER,Thu Oct 12 18:54:38 +0000 2017
810247,810248.0,TRAIN,nan,Thu Oct 12 19:06:27 +0000 2017
810248,810248.0,TRAIN,OTHER,Thu Oct 12 18:59:37 +0000 2017
810249,810251.0,TRAIN,nan,Thu Oct 12 19:06:00 +0000 2017
810250,810251.0,TRAIN,DigitalServices,Thu Oct 12 19:20:33 +0000 2017
810252,810251.0,TRAIN,nan,Thu Oct 12 19:27:31 +0000 2017
810253,810251.0,TRAIN,OTHER,Thu Oct 12 19:28:52 +0000 2017
810251,810251.0,TRAIN,OTHER,Thu Oct 12 18:59:58 +0000 2017
810254,810256.0,TRAIN,nan,Thu Oct 12 19:06:00 +0000 2017
810255,810256.0,TRAIN,OTHER,Thu Oct 12 19:58:29 +0000 2017
810256,810256.0,TRAIN,OTHER,Thu Oct 12 19:01:52 +0000 2017
810257,810258.0,TRAIN,nan,Thu Oct 12 19:06:00 +0000 2017
810258,810258.0,TRAIN,DigitalServices,Thu Oct 12 19:02:25 +0000 2017
810266,779289.0,TRAIN,nan,Thu Oct 12 19:04:34 +0000 2017
779293,779289.0,TRAIN,OTHER,Thu Oct 12 19:01:40 +0000 2017
810267,810268.0,TRAIN,nan,Thu Oct 12 19:04:33 +0000 2017
810268,810268.0,TRAIN,OTHER,Thu Oct 12 19:01:55 +0000 2017
810272,810274.0,TRAIN,nan,Thu Oct 12 19:04:00 +0000 2017
810273,810274.0,TRAIN,OTHER,Thu Oct 12 19:23:40 +0000 2017
810274,810274.0,TRAIN,DigitalServices,Thu Oct 12 18:39:18 +0000 2017
810275,810276.0,TRAIN,nan,Thu Oct 12 19:03:01 +0000 2017
810276,810276.0,TRAIN,CustomerServiceEscalation,Thu Oct 12 18:40:00 +0000 2017
810277,810276.0,TRAIN,nan,Thu Oct 12 19:02:28 +0000 2017
810282,810276.0,TRAIN,DeliveryStatus,Thu Oct 12 19:04:10 +0000 2017
810283,810276.0,TRAIN,nan,Thu Oct 12 19:25:33 +0000 2017
810284,698788.0,TRAIN,nan,Thu Oct 12 19:01:33 +0000 2017
810285,698788.0,TRAIN,DigitalServices,Thu Oct 12 19:04:45 +0000 2017
810286,698788.0,TRAIN,nan,Thu Oct 12 19:52:39 +0000 2017
810287,698788.0,TRAIN,nan,Thu Oct 12 19:52:08 +0000 2017
698790,698788.0,TRAIN,DigitalServices,Thu Oct 12 18:38:45 +0000 2017
810293,810295.0,TRAIN,nan,Thu Oct 12 19:01:00 +0000 2017
810294,810295.0,TRAIN,OTHER,Thu Oct 12 19:30:51 +0000 2017
810296,810295.0,TRAIN,nan,Thu Oct 12 19:48:00 +0000 2017
810295,810295.0,TRAIN,OTHER,Thu Oct 12 18:33:15 +0000 2017
810733,810740.0,TRAIN,nan,Thu Oct 12 19:28:05 +0000 2017
810734,810740.0,TRAIN,RefundsAndReturns,Thu Oct 12 19:29:56 +0000 2017
810736,810740.0,TRAIN,nan,Thu Oct 12 19:47:00 +0000 2017
810737,810740.0,TRAIN,OTHER,Thu Oct 12 19:49:35 +0000 2017
810738,810740.0,TRAIN,nan,Thu Oct 12 20:01:00 +0000 2017
810735,810740.0,TRAIN,OTHER,Thu Oct 12 19:22:28 +0000 2017
810739,810740.0,TRAIN,nan,Thu Oct 12 19:15:15 +0000 2017
810740,810740.0,TRAIN,OTHER,Thu Oct 12 19:05:09 +0000 2017
810744,810745.0,TRAIN,nan,Thu Oct 12 19:26:34 +0000 2017
810745,810745.0,TRAIN,OTHER,Thu Oct 12 19:17:55 +0000 2017
810746,810747.0,TRAIN,nan,Thu Oct 12 19:24:36 +0000 2017
810747,810747.0,TRAIN,OTHER,Thu Oct 12 19:12:17 +0000 2017
810755,810758.0,TRAIN,nan,Thu Oct 12 19:21:01 +0000 2017
810756,810758.0,TRAIN,DeliveryStatus,Thu Oct 12 19:09:51 +0000 2017
810757,810758.0,TRAIN,nan,Thu Oct 12 19:04:33 +0000 2017
810758,810758.0,TRAIN,DigitalServices,Thu Oct 12 18:40:21 +0000 2017
810759,810761.0,TRAIN,nan,Thu Oct 12 19:21:00 +0000 2017
810760,810761.0,TRAIN,OTHER,Thu Oct 12 19:41:47 +0000 2017
810762,810761.0,TRAIN,nan,Thu Oct 12 20:10:00 +0000 2017
810761,810761.0,TRAIN,CustomerServiceEscalation,Thu Oct 12 19:02:02 +0000 2017
810763,810765.0,TRAIN,nan,Thu Oct 12 19:20:02 +0000 2017
810764,810765.0,TRAIN,OTHER,Thu Oct 12 19:22:05 +0000 2017
810766,810765.0,TRAIN,CourierFeedback,Thu Oct 12 19:23:52 +0000 2017
810767,810765.0,TRAIN,nan,Thu Oct 12 19:31:28 +0000 2017
810768,810765.0,TRAIN,AMBIGUOUS,Thu Oct 12 19:34:32 +0000 2017
810765,810765.0,TRAIN,OTHER,Thu Oct 12 19:15:54 +0000 2017
810769,810771.0,TRAIN,nan,Thu Oct 12 19:19:39 +0000 2017
810770,810771.0,TRAIN,OTHER,Thu Oct 12 19:13:05 +0000 2017
810771,810771.0,TRAIN,DigitalServices,Thu Oct 12 19:00:01 +0000 2017
810773,810217.0,TRAIN,nan,Thu Oct 12 19:19:00 +0000 2017
810219,810217.0,TRAIN,DeliveryStatus,Thu Oct 12 19:01:24 +0000 2017
810774,810217.0,TRAIN,nan,Thu Oct 12 19:18:34 +0000 2017
810775,810776.0,TRAIN,nan,Thu Oct 12 19:18:33 +0000 2017
810776,810776.0,TRAIN,OTHER,Thu Oct 12 18:59:02 +0000 2017
810779,810781.0,TRAIN,nan,Thu Oct 12 19:17:27 +0000 2017
810780,810781.0,TRAIN,CustomerServiceEscalation,Fri Oct 13 06:41:06 +0000 2017
810782,810781.0,TRAIN,CustomerServiceEscalation,Fri Oct 13 07:11:46 +0000 2017
810781,810781.0,TRAIN,RefundsAndReturns,Thu Oct 12 18:52:28 +0000 2017
810783,741533.0,TRAIN,nan,Thu Oct 12 19:17:00 +0000 2017
810784,741533.0,TRAIN,OTHER,Sat Oct 21 19:58:38 +0000 2017
741539,741533.0,TRAIN,OTHER,Thu Oct 12 18:33:40 +0000 2017
810785,810788.0,TRAIN,nan,Thu Oct 12 19:17:00 +0000 2017
810786,810788.0,TRAIN,OTHER,Thu Oct 12 20:47:13 +0000 2017
810787,810788.0,TRAIN,OTHER,Thu Oct 12 19:07:41 +0000 2017
810788,810788.0,TRAIN,OTHER,Thu Oct 12 15:19:02 +0000 2017
810789,810790.0,TRAIN,nan,Thu Oct 12 19:15:57 +0000 2017
810790,810790.0,TRAIN,OTHER,Thu Oct 12 19:01:29 +0000 2017
810791,810793.0,TRAIN,nan,Thu Oct 12 19:15:20 +0000 2017
810792,810793.0,TRAIN,AMBIGUOUS,Fri Oct 13 04:42:16 +0000 2017
810794,810793.0,TRAIN,nan,Fri Oct 13 05:10:42 +0000 2017
810795,810793.0,TRAIN,OTHER,Fri Oct 13 06:19:17 +0000 2017
810798,810793.0,TRAIN,nan,Fri Oct 13 06:33:00 +0000 2017
810799,810793.0,TRAIN,nan,Fri Oct 13 06:31:28 +0000 2017
810796,810793.0,TRAIN,OTHER,Fri Oct 13 06:23:15 +0000 2017
810797,810793.0,TRAIN,AMBIGUOUS,Fri Oct 13 06:37:56 +0000 2017
810800,810793.0,TRAIN,nan,Fri Oct 13 07:01:29 +0000 2017
810801,810793.0,TRAIN,AMBIGUOUS,Sat Oct 14 08:54:10 +0000 2017
810802,810793.0,TRAIN,nan,Sat Oct 14 11:14:51 +0000 2017
810803,810793.0,TRAIN,OTHER,Sat Oct 14 11:18:29 +0000 2017
810804,810793.0,TRAIN,nan,Sat Oct 14 11:44:29 +0000 2017
810793,810793.0,TRAIN,AMBIGUOUS,Thu Oct 12 18:55:20 +0000 2017
358829,358824.0,TRAIN,nan,Sun Oct 08 15:51:16 +0000 2017
811581,811582.0,TRAIN,nan,Thu Oct 12 19:44:33 +0000 2017
811582,811582.0,TRAIN,AMBIGUOUS,Thu Oct 12 19:29:28 +0000 2017
811587,811588.0,TRAIN,nan,Thu Oct 12 19:43:40 +0000 2017
811588,811588.0,TRAIN,OTHER,Thu Oct 12 19:38:53 +0000 2017
811589,811591.0,TRAIN,nan,Thu Oct 12 19:43:40 +0000 2017
811590,811591.0,TRAIN,OTHER,Thu Oct 12 20:01:09 +0000 2017
811592,811591.0,TRAIN,nan,Thu Oct 12 20:07:00 +0000 2017
811591,811591.0,TRAIN,DigitalServices,Thu Oct 12 19:41:17 +0000 2017
811593,811595.0,TRAIN,nan,Thu Oct 12 19:43:00 +0000 2017
811594,811595.0,TRAIN,RefundsAndReturns,Thu Oct 12 19:44:21 +0000 2017
811595,811595.0,TRAIN,AMBIGUOUS,Thu Oct 12 19:15:17 +0000 2017
811597,811600.0,TRAIN,nan,Thu Oct 12 19:42:47 +0000 2017
811598,811600.0,TRAIN,OTHER,Thu Oct 12 19:51:48 +0000 2017
811599,811600.0,TRAIN,OTHER,Thu Oct 12 19:52:59 +0000 2017
811601,811600.0,TRAIN,nan,Thu Oct 12 19:59:27 +0000 2017
811602,811600.0,TRAIN,OTHER,Thu Oct 12 20:29:26 +0000 2017
811603,811600.0,TRAIN,OTHER,Thu Oct 12 20:32:03 +0000 2017
811604,811600.0,TRAIN,nan,Thu Oct 12 20:46:32 +0000 2017
811600,811600.0,TRAIN,OTHER,Thu Oct 12 19:38:04 +0000 2017
811596,811595.0,TRAIN,nan,Thu Oct 12 19:42:28 +0000 2017
811605,811606.0,TRAIN,nan,Thu Oct 12 19:40:30 +0000 2017
811606,811606.0,TRAIN,AMBIGUOUS,Thu Oct 12 19:27:37 +0000 2017
811607,811608.0,TRAIN,nan,Thu Oct 12 19:40:00 +0000 2017
811608,811608.0,TRAIN,OTHER,Thu Oct 12 19:35:17 +0000 2017
811610,811611.0,TRAIN,nan,Thu Oct 12 19:39:31 +0000 2017
811611,811611.0,TRAIN,RefundsAndReturns,Thu Oct 12 19:35:35 +0000 2017
811616,811618.0,TRAIN,nan,Thu Oct 12 19:38:27 +0000 2017
811617,811618.0,TRAIN,OTHER,Thu Oct 12 19:50:49 +0000 2017
811619,811618.0,TRAIN,nan,Thu Oct 12 20:09:00 +0000 2017
811620,811618.0,TRAIN,RefundsAndReturns,Thu Oct 12 20:29:30 +0000 2017
811621,811618.0,TRAIN,nan,Thu Oct 12 21:18:31 +0000 2017
811618,811618.0,TRAIN,OTHER,Thu Oct 12 19:34:41 +0000 2017
811627,811628.0,TRAIN,nan,Thu Oct 12 19:31:28 +0000 2017
811628,811628.0,TRAIN,OTHER,Thu Oct 12 19:22:47 +0000 2017
811629,811631.0,TRAIN,nan,Thu Oct 12 19:30:00 +0000 2017
811630,811631.0,TRAIN,OTHER,Thu Oct 12 19:19:59 +0000 2017
811631,811631.0,TRAIN,CourierFeedback,Tue Oct 10 05:25:45 +0000 2017
812092,812094.0,TRAIN,nan,Thu Oct 12 19:59:00 +0000 2017
812093,812094.0,TRAIN,AMBIGUOUS,Thu Oct 12 20:04:02 +0000 2017
812095,812094.0,TRAIN,nan,Thu Oct 12 20:09:33 +0000 2017
812094,812094.0,TRAIN,OTHER,Thu Oct 12 19:56:06 +0000 2017
812098,812100.0,TRAIN,nan,Thu Oct 12 19:58:00 +0000 2017
812099,812100.0,TRAIN,OTHER,Thu Oct 12 19:59:19 +0000 2017
812101,812100.0,TRAIN,nan,Thu Oct 12 20:06:34 +0000 2017
812103,812100.0,TRAIN,OTHER,Thu Oct 12 20:08:09 +0000 2017
812104,812100.0,TRAIN,nan,Thu Oct 12 20:12:02 +0000 2017
812102,812100.0,TRAIN,nan,Thu Oct 12 20:06:00 +0000 2017
812100,812100.0,TRAIN,OTHER,Thu Oct 12 19:53:15 +0000 2017
812105,812117.0,TRAIN,nan,Thu Oct 12 19:58:00 +0000 2017
812106,812117.0,TRAIN,OTHER,Fri Oct 13 03:47:17 +0000 2017
812108,812117.0,TRAIN,nan,Fri Oct 13 04:37:35 +0000 2017
812109,812117.0,TRAIN,OTHER,Fri Oct 13 09:46:11 +0000 2017
812110,812117.0,TRAIN,nan,Fri Oct 13 10:11:00 +0000 2017
812111,812117.0,TRAIN,DeliveryStatus,Fri Oct 13 12:25:45 +0000 2017
812112,812117.0,TRAIN,nan,Fri Oct 13 12:40:29 +0000 2017
812113,812117.0,TRAIN,nan,Fri Oct 13 12:40:29 +0000 2017
812114,812117.0,TRAIN,OTHER,Fri Oct 13 12:31:03 +0000 2017
812107,812117.0,TRAIN,OTHER,Thu Oct 12 19:51:25 +0000 2017
812115,812117.0,TRAIN,nan,Thu Oct 12 19:45:31 +0000 2017
812116,812117.0,TRAIN,OTHER,Thu Oct 12 19:27:56 +0000 2017
812117,812117.0,TRAIN,nan,Thu Oct 12 19:23:31 +0000 2017
812118,812119.0,TRAIN,nan,Thu Oct 12 19:58:00 +0000 2017
812119,812119.0,TRAIN,OTHER,Thu Oct 12 19:49:30 +0000 2017
812120,698788.0,TRAIN,nan,Thu Oct 12 19:57:00 +0000 2017
812121,698788.0,TRAIN,DigitalServices,Thu Oct 12 20:04:41 +0000 2017
812123,698788.0,TRAIN,nan,Thu Oct 12 20:32:00 +0000 2017
812124,698788.0,TRAIN,OTHER,Fri Oct 13 04:59:55 +0000 2017
812122,698788.0,TRAIN,DigitalServices,Thu Oct 12 20:41:57 +0000 2017
812125,698788.0,TRAIN,nan,Thu Oct 12 20:59:00 +0000 2017
698804,698788.0,TRAIN,OTHER,Thu Oct 12 19:43:26 +0000 2017
812126,812128.0,TRAIN,nan,Thu Oct 12 19:56:32 +0000 2017
812127,812128.0,TRAIN,OTHER,Thu Oct 12 20:06:43 +0000 2017
812128,812128.0,TRAIN,OTHER,Thu Oct 12 19:41:38 +0000 2017
812129,812131.0,TRAIN,nan,Thu Oct 12 19:55:28 +0000 2017
812130,812131.0,TRAIN,OTHER,Thu Oct 12 20:16:33 +0000 2017
812132,812131.0,TRAIN,nan,Thu Oct 12 20:28:29 +0000 2017
812133,812131.0,TRAIN,DigitalServices,Thu Oct 12 20:29:35 +0000 2017
812134,812131.0,TRAIN,nan,Thu Oct 12 21:13:01 +0000 2017
812131,812131.0,TRAIN,OTHER,Thu Oct 12 19:48:39 +0000 2017
812137,812139.0,TRAIN,nan,Thu Oct 12 19:54:30 +0000 2017
812138,812139.0,TRAIN,CustomerServiceEscalation,Thu Oct 12 20:10:06 +0000 2017
812140,812139.0,TRAIN,nan,Thu Oct 12 20:18:58 +0000 2017
812141,812139.0,TRAIN,CustomerServiceEscalation,Thu Oct 12 21:08:35 +0000 2017
812142,812139.0,TRAIN,nan,Thu Oct 12 21:13:00 +0000 2017
812143,812139.0,TRAIN,OTHER,Fri Oct 13 12:23:31 +0000 2017
812144,812139.0,TRAIN,CustomerServiceEscalation,Fri Oct 13 15:40:58 +0000 2017
812145,812139.0,TRAIN,OTHER,Fri Oct 13 18:56:18 +0000 2017
812139,812139.0,TRAIN,OTHER,Thu Oct 12 19:47:59 +0000 2017
812146,812148.0,TRAIN,nan,Thu Oct 12 19:54:29 +0000 2017
812147,812148.0,TRAIN,OTHER,Thu Oct 12 19:55:03 +0000 2017
812148,812148.0,TRAIN,OTHER,Thu Oct 12 19:39:41 +0000 2017
812149,698788.0,TRAIN,nan,Thu Oct 12 19:54:01 +0000 2017
698805,698788.0,TRAIN,DigitalServices,Thu Oct 12 19:32:14 +0000 2017
812150,812151.0,TRAIN,nan,Thu Oct 12 19:53:28 +0000 2017
812151,812151.0,TRAIN,DeliveryStatus,Thu Oct 12 19:37:14 +0000 2017
812152,812154.0,TRAIN,nan,Thu Oct 12 19:53:28 +0000 2017
812153,812154.0,TRAIN,OTHER,Sat Oct 14 01:13:57 +0000 2017
812155,812154.0,TRAIN,nan,Sat Oct 14 01:43:37 +0000 2017
812156,812154.0,TRAIN,OTHER,Sat Oct 14 04:23:18 +0000 2017
812157,812154.0,TRAIN,nan,Sat Oct 14 04:44:23 +0000 2017
812154,812154.0,TRAIN,DigitalServices,Thu Oct 12 19:33:16 +0000 2017
812158,812164.0,TRAIN,nan,Thu Oct 12 19:53:00 +0000 2017
812159,812164.0,TRAIN,OTHER,Thu Oct 12 19:55:49 +0000 2017
812162,812164.0,TRAIN,nan,Thu Oct 12 20:27:30 +0000 2017
812160,812164.0,TRAIN,OTHER,Thu Oct 12 19:59:35 +0000 2017
812161,812164.0,TRAIN,AccountAndPayment,Thu Oct 12 19:26:27 +0000 2017
812163,812164.0,TRAIN,OTHER,Thu Oct 12 18:39:05 +0000 2017
812164,812164.0,TRAIN,OTHER,Thu Oct 12 18:33:35 +0000 2017
812170,698788.0,TRAIN,nan,Thu Oct 12 19:52:39 +0000 2017
812171,698788.0,TRAIN,DigitalServices,Thu Oct 12 19:54:49 +0000 2017
698792,698788.0,TRAIN,DigitalServices,Thu Oct 12 19:33:15 +0000 2017
812174,698788.0,TRAIN,nan,Thu Oct 12 19:51:00 +0000 2017
698789,698788.0,TRAIN,OTHER,Thu Oct 12 19:27:14 +0000 2017
812175,698788.0,TRAIN,nan,Thu Oct 12 19:51:00 +0000 2017
812176,698788.0,TRAIN,DigitalServices,Thu Oct 12 19:55:59 +0000 2017
812177,698788.0,TRAIN,nan,Thu Oct 12 20:30:29 +0000 2017
698806,698788.0,TRAIN,OTHER,Thu Oct 12 19:34:06 +0000 2017
812178,812179.0,TRAIN,nan,Thu Oct 12 19:51:00 +0000 2017
812179,812179.0,TRAIN,OTHER,Thu Oct 12 19:21:17 +0000 2017
812180,812179.0,TRAIN,nan,Thu Oct 12 19:50:00 +0000 2017
812181,812179.0,TRAIN,DeliveryStatus,Fri Oct 13 07:38:43 +0000 2017
812182,812179.0,TRAIN,nan,Fri Oct 13 08:29:28 +0000 2017
812183,812179.0,TRAIN,AMBIGUOUS,Sun Oct 15 19:50:12 +0000 2017
812185,812179.0,TRAIN,nan,Sun Oct 15 20:01:00 +0000 2017
812186,812179.0,TRAIN,OTHER,Sun Oct 15 20:17:53 +0000 2017
812188,812179.0,TRAIN,nan,Sun Oct 15 20:25:28 +0000 2017
812187,812179.0,TRAIN,OTHER,Sun Oct 15 20:04:01 +0000 2017
812189,812179.0,TRAIN,nan,Sun Oct 15 20:10:07 +0000 2017
812190,812179.0,TRAIN,OTHER,Sun Oct 15 20:18:40 +0000 2017
812184,812179.0,TRAIN,OTHER,Sun Oct 15 19:53:07 +0000 2017
812191,812179.0,TRAIN,nan,Sun Oct 15 20:09:00 +0000 2017
812192,812194.0,TRAIN,nan,Thu Oct 12 19:49:28 +0000 2017
812193,812194.0,TRAIN,OTHER,Thu Oct 12 19:54:31 +0000 2017
812194,812194.0,TRAIN,OTHER,Thu Oct 12 19:38:40 +0000 2017
812195,808882.0,TRAIN,nan,Thu Oct 12 19:49:00 +0000 2017
812196,808882.0,TRAIN,OTHER,Thu Oct 12 19:59:59 +0000 2017
812197,808882.0,TRAIN,OTHER,Thu Oct 12 19:43:18 +0000 2017
812198,808882.0,TRAIN,OTHER,Thu Oct 12 19:41:38 +0000 2017
812199,808882.0,TRAIN,OTHER,Thu Oct 12 19:38:00 +0000 2017
812200,808882.0,TRAIN,DigitalServices,Thu Oct 12 19:36:17 +0000 2017
812201,808882.0,TRAIN,OTHER,Thu Oct 12 19:29:39 +0000 2017
808883,808882.0,TRAIN,OTHER,Thu Oct 12 19:28:58 +0000 2017
812204,812205.0,TRAIN,nan,Thu Oct 12 19:47:00 +0000 2017
812205,812205.0,TRAIN,OTHER,Thu Oct 12 19:21:21 +0000 2017
812208,812210.0,TRAIN,nan,Thu Oct 12 19:46:32 +0000 2017
812209,812210.0,TRAIN,OTHER,Thu Oct 12 20:11:32 +0000 2017
812211,812210.0,TRAIN,nan,Thu Oct 12 20:15:02 +0000 2017
812210,812210.0,TRAIN,DeliveryStatus,Thu Oct 12 19:43:02 +0000 2017
812212,811608.0,TRAIN,nan,Thu Oct 12 19:46:00 +0000 2017
811609,811608.0,TRAIN,DamagedOrDefective,Thu Oct 12 19:37:32 +0000 2017
812309,812316.0,TRAIN,nan,Sat Nov 25 09:58:00 +0000 2017
